Doc Id,Sentence Id,Time Expression Id,End Offset,Is Time Expression,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Pos,Start Offset,Time Expression Id.1,Time Expression Type,Time Expression Value,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
NYT19980907.0112,17,t5,71,1,last year,last year,last year,JJ NN,JJ NN,62,t5,B-DATE,1997,last year,515 516,10 11,last-JJ year-NN,last-JJ year-NN
NYT19980907.0112,22,t6,73,1,1980,1980,1980,CD,CD,69,t6,B-DATE,1980,1980,665,13,1980-CD,1980-CD
NYT19980907.0112,22,t7,104,1,last year,last year,last year,JJ NN,JJ NN,95,t7,B-DATE,1997,last year,670 671,18 19,last-JJ year-NN,last-JJ year-NN
NYT19980907.0112,23,t8,93,1,now,now,now,RB,RB,90,t8,B-DATE,PRESENT_REF,now,700,17,now-RB,now-RB
NYT19980907.0112,25,t9,96,1,13 year,13 year,13 years,CD NNS,CD NN,88,t9,B-DURATION,P12Y,13 years,758 759,15 16,13-CD years-NN,13-CD year-NN
NYT19980907.0112,30,t10,34,1,now,now,now,RB,RB,31,t10,B-DATE,PRESENT_REF,now,859,7,now-RB,now-RB
NYT19981025.0188,0,t2,59,1,"Monday , Oct. 26","monday , oct. 26","monday , oct. 26","NNP , NNP CD","NN , NN CD",43,t2,B-DATE,1998-10-26,"Monday , Oct. 26",10 11 12 13,10 11 12 13,"monday-NN ,-, oct.-NN 26-CD","monday-NN ,-, oct.-NN 26-CD"
NYT19981025.0188,1,t3,195,1,past decade,past decade,past decade,JJ NN,JJ NN,184,t3,B-DURATION,P10Y,past decade,78 79,33 34,past-JJ decade-NN,past-JJ decade-NN
NYT19981025.0188,3,t4,175,1,Friday,friday,friday,NNP,NN,169,t4,B-DATE,1998-10-23,Friday,129,28,friday-NN,friday-NN
NYT19981025.0188,8,t5,9,1,last week,last week,last week,JJ NN,JJ NN,0,t5,B-DATE,1998-10,Last week,217 218,1 2,last-JJ week-NN,last-JJ week-NN
NYT19981025.0188,8,t6,155,1,1994,1994,1994,CD,CD,151,t6,B-DATE,1994,1994,242,26,1994-CD,1994-CD
NYT19981025.0188,9,t7,10,1,January,january,january,NNP,NN,3,t7,B-DATE,1998-01,January,245,2,january-NN,january-NN
NYT19981025.0188,9,t8,19,1,week,week,week,NN,NN,15,t8,B-DATE,1998-01,week,248,5,week-NN,week-NN
NYT19981025.0188,10,t9,10,1,1993,1993,1993,CD,CD,6,t9,B-DATE,1993,1993,281,2,1993-CD,1993-CD
NYT19981025.0188,11,t10,96,1,last five year,last five year,last five years,JJ CD NNS,JJ CD NN,81,t10,B-DURATION,P5Y,last five years,314 315 316,15 16 17,last-JJ five-CD years-NN,last-JJ five-CD year-NN
NYT19981025.0188,21,t11,82,1,1982,1982,1982,CD,CD,78,t11,B-DATE,1982,1982,587,14,1982-CD,1982-CD
NYT19981025.0188,21,t12,91,1,1992,1992,1992,CD,CD,87,t12,B-DATE,1992,1992,589,16,1992-CD,1992-CD
NYT19981025.0216,0,t2,51,1,Sunday,sunday,sunday,NNP,NN,45,t2,B-DATE,1998-10-25,Sunday,8,8,sunday-NN,sunday-NN
NYT19981025.0216,5,t3,17,1,over a hour,over a hour,over an hour,IN DT NN,IN DT NN,5,t3,B-DURATION,PT1H,over an hour,102 103 104,2 3 4,over-IN an-DT hour-NN,over-IN a-DT hour-NN
NYT19981025.0216,11,t4,13,1,Sunday,sunday,sunday,NNP,NN,7,t4,B-DATE,1998-10-25,Sunday,236,3,sunday-NN,sunday-NN
NYT19981025.0216,21,t5,203,1,1992,1992,1992,CD,CD,199,t5,B-DATE,1992-05-10,1992,538,33,1992-CD,1992-CD
NYT19981025.0216,22,t7,62,1,1980,1980,1980s,NNS,NN,57,t7,B-DATE,198X,1980s,564,12,1980s-NN,1980-NN
NYT19981025.0216,22,t8,78,1,1990,1990,1990s,NNS,NN,73,t8,B-DATE,199X,1990s,567,15,1990s-NN,1990-NN
NYT19981025.0216,22,t9,162,1,1992,1992,1992,CD,CD,158,t9,B-DATE,1992-10-02,1992,583,31,1992-CD,1992-CD
NYT19981026.0446,3,t2,38,1,Friday,friday,friday,NNP,NN,32,t2,B-DATE,1998-10-23,Friday,127,8,friday-NN,friday-NN
NYT19981026.0446,6,t3,55,1,Saturday,saturday,saturday,NNP,NN,47,t3,B-DATE,1998-10-24,Saturday,189,10,saturday-NN,saturday-NN
NYT19981026.0446,8,t4,62,1,Saturday,saturday,saturday,NNP,NN,54,t4,B-DATE,1998-10-24,Saturday,237,11,saturday-NN,saturday-NN
NYT19981026.0446,9,t5,10,1,Tuesday,tuesday,tuesday,NNP,NN,3,t5,B-DATE,1998-10-27,Tuesday,267,2,tuesday-NN,tuesday-NN
NYT19981026.0446,9,t6,158,1,last week,last week,last week,JJ NN,JJ NN,149,t6,B-DATE,1998-10-XX,last week,290 291,25 26,last-JJ week-NN,last-JJ week-NN
NYT19981026.0446,9,t7,254,1,earlier this year,earlier this year,earlier this year,RBR DT NN,RB DT NN,237,t7,B-DATE,1998-XX-XX,earlier this year,307 308 309,42 43 44,earlier-RB this-DT year-NN,earlier-RB this-DT year-NN
NYT19981026.0446,10,t8,163,1,1994,1994,1994,CD,CD,159,t8,B-DATE,1994,1994,348,29,1994-CD,1994-CD
NYT19981026.0446,23,t9,94,1,Election Day,election day,election day,NNP NNP,NN NN,82,t9,B-DATE,1998-11-03,Election Day,654 655,17 18,election-NN day-NN,election-NN day-NN
NYT19981026.0446,24,t10,9,1,Sunday,sunday,sunday,NNP,NN,3,t10,B-DATE,1998-10-25,Sunday,659,2,sunday-NN,sunday-NN
NYT19981026.0446,24,t11,101,1,1992,1992,1992,CD,CD,97,t11,B-DATE,1992,1992,676,19,1992-CD,1992-CD
NYT19981026.0446,29,t12,9,1,Monday,monday,monday,NNP,NN,3,t12,B-DATE,1998-10-26,Monday,753,2,monday-NN,monday-NN
NYT19981026.0446,29,t13,114,1,first day,first day,first day,JJ NN,JJ NN,105,t13,B-DATE,1999-01-XX,first day,773 774,22 23,first-JJ day-NN,first-JJ day-NN
NYT19981026.0446,34,t14,159,1,next week,next week,next week,JJ NN,JJ NN,150,t14,B-DATE,1998-11-03,next week,956 957,28 29,next-JJ week-NN,next-JJ week-NN
NYT19981120.0362,0,t2,62,1,last month,last month,last month,JJ NN,JJ NN,52,t2,B-DATE,1998-10,last month,8 9,8 9,last-JJ month-NN,last-JJ month-NN
NYT19981120.0362,1,t7,108,1,day,day,days,NNS,NN,104,t7,B-DATE,1998-10-XX,days,54,23,days-NN,day-NN
NYT19981120.0362,1,t3,200,1,Friday,friday,friday,NNP,NN,194,t3,B-DATE,1998-11-20,Friday,70,39,friday-NN,friday-NN
NYT19981120.0362,2,t4,119,1,Oct. 23,oct. 23,oct. 23,NNP CD,NN CD,112,t4,B-DATE,1998-10-23,Oct. 23,94 95,23 24,oct.-NN 23-CD,oct.-NN 23-CD
NYT19981120.0362,4,t5,6,1,Friday,friday,friday,NNP,NN,0,t5,B-DATE,1998-11-20,Friday,123,1,friday-NN,friday-NN
NYT19981120.0362,11,t6,197,1,four year,four year,four years,CD NNS,CD NN,187,t6,B-DURATION,P4Y,four years,288 289,33 34,four-CD years-NN,four-CD year-NN
NYT19981121.0173,0,t2,77,1,last week,last week,last week,JJ NN,JJ NN,68,t2,B-DATE,1998-11,last week,14 15,14 15,last-JJ week-NN,last-JJ week-NN
NYT19981121.0173,1,t3,71,1,Thursday,thursday,thursday,NNP,NN,63,t3,B-DATE,1998-11-19,Thursday,50,13,thursday-NN,thursday-NN
NYT19981121.0173,2,t4,64,1,Saturday,saturday,saturday,NNP,NN,56,t4,B-DATE,1998-11-21,Saturday,79,12,saturday-NN,saturday-NN
NYT19981121.0173,2,t5,131,1,Oct. 23,oct. 23,oct. 23,NNP CD,NN CD,124,t5,B-DATE,1998-10-23,Oct. 23,90 91,23 24,oct.-NN 23-CD,oct.-NN 23-CD
NYT19981121.0173,3,t6,58,1,day,day,day,NN,NN,55,t6,B-SET,P1D,day,111,12,day-NN,day-NN
NYT19981121.0173,4,t7,165,1,daily,daily,daily,JJ,JJ,160,t7,B-SET,P1D,daily,157,31,daily-JJ,daily-JJ
NYT19981121.0173,6,t8,13,1,Friday,friday,friday,NNP,NN,7,t8,B-DATE,1998-11-20,Friday,188,3,friday-NN,friday-NN
NYT19981121.0173,7,t9,53,1,Saturday,saturday,saturday,NNP,NN,45,t9,B-DATE,1998-11-21,Saturday,248,7,saturday-NN,saturday-NN
NYT19981121.0173,8,t10,200,1,"Friday , Oct. 23","friday , oct. 23","friday , oct. 23","NNP , NNP CD","NN , NN CD",184,t10,B-DATE,1998-10-23,"Friday , Oct. 23",284 285 286 287,35 36 37 38,"friday-NN ,-, oct.-NN 23-CD","friday-NN ,-, oct.-NN 23-CD"
NYT19981121.0173,11,t11,72,1,day,day,day,NN,NN,69,t11,B-DATE,1998-10-24,day,343,14,day-NN,day-NN
NYT19990312.0271,0,t3,147,1,Friday,friday,friday,NNP,NN,141,t3,B-DATE,1999-03-12,Friday,25,25,friday-NN,friday-NN
NYT19990312.0271,2,t4,84,1,1948,1948,1948,CD,CD,80,t4,B-DATE,1948-XX,1948,118,16,1948-CD,1948-CD
NYT19990312.0271,2,t5,184,1,six year,six year,six year,CD NN,CD NN,176,t5,B-DURATION,P6Y,six year,137 138,35 36,six-CD year-NN,six-CD year-NN
NYT19990312.0271,7,t6,286,1,10 year ago,10 year ago,10 years ago,CD NNS RB,CD NN RB,274,t6,B-DATE,1989-XX,10 years ago,333 334 335,51 52 53,10-CD years-NN ago-RB,10-CD year-NN ago-RB
NYT19990312.0271,9,t7,12,1,Friday,friday,friday,NNP,NN,6,t7,B-DATE,1999-03-12,Friday,366,3,friday-NN,friday-NN
NYT19990312.0271,12,t8,146,1,next month,next month,next month,JJ NN,JJ NN,136,t8,B-DATE,1999-04,next month,481 482,22 23,next-JJ month-NN,next-JJ month-NN
NYT19990312.0271,19,t9,284,1,come year,come year,coming years,VBG NNS,VB NN,272,t9,B-DURATION,PXY,coming years,744 745,52 53,coming-VB years-NN,come-VB year-NN
NYT19990312.0271,22,t10,128,1,1989,1989,1989,CD,CD,124,t10,B-DATE,1989,1989,816,21,1989-CD,1989-CD
NYT19990312.0271,25,t11,51,1,today,today,today,NN,NN,46,t11,B-DATE,1999-03-12,today,864,11,today-NN,today-NN
NYT19990312.0271,26,t12,70,1,1968,1968,1968,CD,CD,66,t12,B-DATE,1968,1968,880,14,1968-CD,1968-CD
NYT19990312.0271,26,t13,125,1,1989,1989,1989,CD,CD,121,t13,B-DATE,1989,1989,889,23,1989-CD,1989-CD
NYT19990312.0271,29,t14,84,1,1956,1956,1956,CD,CD,80,t14,B-DATE,1956,1956,966,14,1956-CD,1956-CD
NYT19990312.0271,33,t15,26,1,Friday `s,friday `s,friday `s,NNP POS,NN POS,17,t15,B-DATE,1999-03-12,Friday `s,1057 1058,4 5,friday-NN `s-POS,friday-NN `s-POS
NYT19990312.0271,35,t16,17,1,"April 4 , 1949","april 4 , 1949","april 4 , 1949","NNP CD , CD","NN CD , CD",3,t16,B-DATE,1949-04-04,"April 4 , 1949",1113 1114 1115 1116,2 3 4 5,"april-NN 4-CD ,-, 1949-CD","april-NN 4-CD ,-, 1949-CD"
NYT19990312.0271,38,t17,79,1,1952,1952,1952,CD,CD,75,t17,B-DATE,1952,1952,1200,14,1952-CD,1952-CD
NYT19990312.0271,38,t18,102,1,1955,1955,1955,CD,CD,98,t18,B-DATE,1955,1955,1205,19,1955-CD,1955-CD
NYT19990312.0271,38,t19,120,1,1982,1982,1982,CD,CD,116,t19,B-DATE,1982,1982,1209,23,1982-CD,1982-CD
NYT19990312.0271,40,t20,68,1,1993,1993,1993,CD,CD,64,t20,B-DATE,1993,1993,1234,11,1993-CD,1993-CD
NYT19990312.0271,43,t25,103,1,Friday,friday,friday,NNP,NN,97,t25,B-DATE,1999-03-12,Friday,1342,20,friday-NN,friday-NN
NYT19990312.0271,44,t21,12,1,July 1997,july 1997,july 1997,NNP CD,NN CD,3,t21,B-DATE,1997-07,July 1997,1361 1362,2 3,july-NN 1997-CD,july-NN 1997-CD
NYT19990312.0271,47,t22,13,1,1997,1997,1997,CD,CD,9,t22,B-DATE,1997,1997,1435,3,1997-CD,1997-CD
NYT19990312.0271,50,t23,115,1,last year,last year,last year,JJ NN,JJ NN,106,t23,B-DATE,1998,last year,1526 1527,23 24,last-JJ year-NN,last-JJ year-NN
NYT19990312.0271,51,t24,117,1,Friday,friday,friday,NNP,NN,111,t24,B-DATE,1999-03-12,Friday,1549,21,friday-NN,friday-NN
NYT19990419.0515,0,t2,46,1,11 day ago,11 day ago,11 days ago,CD NNS RB,CD NN RB,35,t2,B-DATE,1999-04-08,11 days ago,8 9 10,8 9 10,11-CD days-NN ago-RB,11-CD day-NN ago-RB
NYT19990419.0515,0,t3,147,1,October,october,october,NNP,NN,140,t3,B-DATE,1998-10,October,29,29,october-NN,october-NN
NYT19990419.0515,0,t4,258,1,next week 0,next week 0,next week 0,JJ NN 0,JJ NN 0,247,t4,B-DATE,1999-04-XX,next week 0,49 50 51,49 50 51,next-JJ week-NN 0-0,next-JJ week-NN 0-0
NYT19990419.0515,2,t5,100,1,Oct. 23,oct. 23,oct. 23,NNP CD,NN CD,93,t5,B-DATE,1998-10-23,Oct. 23,89 90,18 19,oct.-NN 23-CD,oct.-NN 23-CD
NYT19990419.0515,4,t6,137,1,Monday,monday,monday,NNP,NN,131,t6,B-DATE,1999-04-19,Monday,158,28,monday-NN,monday-NN
NYT19990419.0515,5,t7,244,1,year,year,years,NNS,NN,239,t7,B-DURATION,PXY,years,200,41,years-NN,year-NN
NYT19990419.0515,10,t8,32,1,April 8,april 8,april 8,NNP CD,NN CD,25,t8,B-DATE,1999-04-08,April 8,298 299,5 6,april-NN 8-CD,april-NN 8-CD
NYT19990419.0515,12,t9,271,1,6 a.m. ten day,6 a.m. ten day,6 a.m. ten days,CD RB CD NNS,CD RB CD NN,256,t9,B-TIME,1998-10-13T06:00,6 a.m. ten days,390 391 392 393,48 49 50 51,6-CD a.m.-RB ten-CD days-NN,6-CD a.m.-RB ten-CD day-NN
NYT19990419.0515,13,t16,85,1,day,day,days,NNS,NN,81,t16,B-DATE,199X-XX-XX,days,412,15,days-NN,day-NN
NYT19990419.0515,13,t14,95,1,1994,1994,1994,CD,CD,91,t14,B-DATE,1994-XX-XX,1994,415,18,1994-CD,1994-CD
NYT19990419.0515,13,t11,102,1,1995,1995,1995,CD,CD,98,t11,B-DATE,1995-XX-XX,1995,417,20,1995-CD,1995-CD
NYT19990419.0515,13,t12,111,1,1997,1997,1997,CD,CD,107,t12,B-DATE,1997-XX-XX,1997,419,22,1997-CD,1997-CD
NYT19990419.0515,18,t15,72,1,10 p.m,10 p.m,10 p.m,CD RB,CD RB,66,t15,B-TIME,1998-10-23T22:00,10 p.m,589 590,17 18,10-CD p.m-RB,10-CD p.m-RB
NYT19990505.0443,0,t2,48,1,Wednesday,wednesday,wednesday,NNP,NN,39,t2,B-DATE,1999-05-05,Wednesday,6,6,wednesday-NN,wednesday-NN
NYT19990505.0443,0,t3,223,1,October,october,october,NNP,NN,216,t3,B-DATE,1998-10,October,36,36,october-NN,october-NN
NYT19990505.0443,1,t4,61,1,April,april,april,NNP,NN,56,t4,B-DATE,1999-04,April,48,11,april-NN,april-NN
NYT19990505.0443,3,t5,207,1,Thursday,thursday,thursday,NNP,NN,199,t5,B-DATE,1999-05-06,Thursday,159,36,thursday-NN,thursday-NN
NYT19990505.0443,7,t6,153,1,Oct. 23,oct. 23,oct. 23,NNP CD,NN CD,146,t6,B-DATE,1998-10-23,Oct. 23,298 299,27 28,oct.-NN 23-CD,oct.-NN 23-CD
NYT19990505.0443,9,t7,14,1,April 8,april 8,april 8,NNP CD,NN CD,7,t7,B-DATE,1999-04-08,April 8,344 345,3 4,april-NN 8-CD,april-NN 8-CD
NYT19990505.0443,10,t8,127,1,day,day,days,NNS,NN,123,t8,B-DATE,1998-10,days,414,22,days-NN,day-NN
NYT19990505.0443,11,t9,207,1,two week,two week,two weeks,CD NNS,CD NN,198,t9,B-DURATION,P2W,two weeks,469 470,35 36,two-CD weeks-NN,two-CD week-NN
NYT19990505.0443,12,t10,38,1,6 a.m,6 a.m,6 a.m,CD RB,CD RB,33,t10,B-TIME,1998-10-13T06:00,6 a.m,482 483,8 9,6-CD a.m-RB,6-CD a.m-RB
NYT19990505.0443,12,t11,67,1,10 day,10 day,10 days,CD NNS,CD NN,60,t11,B-DATE,1998-10-13,10 days,488 489,14 15,10-CD days-NN,10-CD day-NN
NYT20000105.0325,0,t1,214,1,Wednesday,wednesday,wednesday,NNP,NN,205,t1,B-DATE,2000-01-05,Wednesday,35,35,wednesday-NN,wednesday-NN
NYT20000105.0325,1,t2,295,1,Jan. 14,jan. 14,jan. 14,NNP CD,NN CD,288,t2,B-DATE,2000-01-14,Jan. 14,86 87,50 51,jan.-NN 14-CD,jan.-NN 14-CD
NYT20000105.0325,6,t3,90,1,Wednesday,wednesday,wednesday,NNP,NN,81,t3,B-DATE,2000-01-05,Wednesday,211,13,wednesday-NN,wednesday-NN
NYT20000105.0325,7,t4,5,1,today,today,today,NN,NN,0,t4,B-DATE,2000-01-05,Today,222,1,today-NN,today-NN
NYT20000105.0325,9,t5,46,1,two day,two day,two days,CD NNS,CD NN,38,t5,B-DURATION,P2D,two days,303 304,9 10,two-CD days-NN,two-CD day-NN
NYT20000105.0325,17,t6,39,1,Jan. 14,jan. 14,jan. 14,NNP CD,NN CD,32,t6,B-DATE,2000-01-14,Jan. 14,552 553,7 8,jan.-NN 14-CD,jan.-NN 14-CD
NYT20000105.0325,23,t7,147,1,Wednesday,wednesday,wednesday,NNP,NN,138,t7,B-DATE,2000-01-05,Wednesday,739,30,wednesday-NN,wednesday-NN
NYT20000106.0007,0,t9,51,1,Thursday,thursday,thursday,NNP,NN,43,t9,B-DATE,2000-01-06,Thursday,10,10,thursday-NN,thursday-NN
NYT20000106.0007,0,t1,60,1,Jan. 6,jan. 6,jan. 6,NNP CD,NN CD,54,t1,B-DATE,2000-01-06,Jan. 6,12 13,12 13,jan.-NN 6-CD,jan.-NN 6-CD
NYT20000106.0007,0,t3,154,1,Wednesday,wednesday,wednesday,NNP,NN,145,t3,B-DATE,2000-01-05,Wednesday,28,28,wednesday-NN,wednesday-NN
NYT20000106.0007,2,t4,31,1,Jan. 14,jan. 14,jan. 14,NNP CD,NN CD,24,t4,B-DATE,2000-01-14,Jan. 14,96 97,6 7,jan.-NN 14-CD,jan.-NN 14-CD
NYT20000106.0007,3,t5,86,1,six week ago,six week ago,six weeks ago,CD NNS RB,CD NN RB,73,t5,B-DATE,1999-W47,six weeks ago,132 133 134,16 17 18,six-CD weeks-NN ago-RB,six-CD week-NN ago-RB
NYT20000106.0007,5,t6,43,1,two day,two day,two days,CD NNS,CD NN,35,t6,B-DURATION,P2D,two days,165 166,9 10,two-CD days-NN,two-CD day-NN
NYT20000106.0007,5,t7,97,1,Thanksgiving Day,thanksgiving day,thanksgiving day,NNP NNP,NN NN,81,t7,B-DATE,1999-11-25,Thanksgiving Day,174 175,18 19,thanksgiving-NN day-NN,thanksgiving-NN day-NN
NYT20000106.0007,12,t8,104,1,Wednesday,wednesday,wednesday,NNP,NN,95,t8,B-DATE,2000-01-05,Wednesday,353,21,wednesday-NN,wednesday-NN
NYT20000113.0267,9,t1,134,1,last November,last november,last november,JJ NNP,JJ NN,121,t1,B-DATE,1999-11,last November,262 263,23 24,last-JJ november-NN,last-JJ november-NN
NYT20000113.0267,17,t2,27,1,Jan. 24,jan. 24,jan. 24,NNP CD,NN CD,20,t2,B-DATE,2000-01-24,Jan. 24,440 441,3 4,jan.-NN 24-CD,jan.-NN 24-CD
NYT20000224.0173,2,t2,121,1,the week of March 6,the week of march 6,the week of march 6,DT NN IN NNP CD,DT NN IN NN CD,102,t2,B-DATE,2000-W10,the week of March 6,74 75 76 77 78,20 21 22 23 24,the-DT week-NN of-IN march-NN 6-CD,the-DT week-NN of-IN march-NN 6-CD
NYT20000224.0173,3,t3,15,1,this week,this week,this week,DT NN,DT NN,6,t3,B-DATE,2000-W8,this week,102 103,2 3,this-DT week-NN,this-DT week-NN
NYT20000224.0173,20,t4,129,1,1966,1966,1966,CD,CD,125,t4,B-DATE,1966,1966,557,25,1966-CD,1966-CD
NYT20000224.0173,21,t5,79,1,1960,1960,1960s,NNS,NN,74,t5,B-DATE,196X,1960s,572,14,1960s-NN,1960-NN
NYT20000224.0173,21,t6,98,1,1979,1979,1979,CD,CD,94,t6,B-DATE,1979,1979,576,18,1979-CD,1979-CD
NYT20000224.0173,22,t7,45,1,1983,1983,1983,CD,CD,41,t7,B-DATE,1983,1983,586,9,1983-CD,1983-CD
NYT20000224.0173,22,t8,85,1,1984,1984,1984,CD,CD,81,t8,B-DATE,1984,1984,594,17,1984-CD,1984-CD
NYT20000224.0173,25,t9,64,1,now,now,now,RB,RB,61,t9,B-DATE,PRESENT_REF,now,668,12,now-RB,now-RB
NYT20000224.0173,26,t14,72,1,post-1959,post-1959,post-1959,JJ,JJ,63,t14,B-DATE,1959,post-1959,699,12,post-1959-JJ,post-1959-JJ
NYT20000224.0173,28,t15,127,1,year,year,years,NNS,NN,122,t15,B-DURATION,PXY,years,758,27,years-NN,year-NN
NYT20000224.0173,29,t10,47,1,early 1990s,early 1990s,early 1990s,JJ CD,JJ CD,36,t10,B-DATE,199X,early 1990s,767 768,8 9,early-JJ 1990s-CD,early-JJ 1990s-CD
NYT20000224.0173,31,t11,125,1,a year,a year,a year,DT NN,DT NN,119,t11,B-DURATION,P1Y,a year,840 841,24 25,a-DT year-NN,a-DT year-NN
NYT20000224.0173,32,t12,61,1,1990,1990,1990,CD,CD,57,t12,B-DATE,1990,1990,863,12,1990-CD,1990-CD
NYT20000224.0173,39,t13,27,1,day before last Tuesday,day before last tuesday,day before last tuesday,NN IN JJ NNP,NN IN JJ NN,4,t13,B-DATE,2000-02-21,day before last Tuesday,1021 1022 1023 1024,2 3 4 5,day-NN before-IN last-JJ tuesday-NN,day-NN before-IN last-JJ tuesday-NN
NYT20000224.0173,41,t16,101,1,the next morning,the next morning,the next morning,DT JJ NN,DT JJ NN,85,t16,B-DATE,2000-02-23,the next morning,1089 1090 1091,16 17 18,the-DT next-JJ morning-NN,the-DT next-JJ morning-NN
NYT20000329.0359,0,t1,89,1,Wednesday,wednesday,wednesday,NNP,NN,80,t1,B-DATE,2000-03-29,Wednesday,13,13,wednesday-NN,wednesday-NN
NYT20000329.0359,2,t2,23,1,Wednesday evening,wednesday evening,wednesday evening,NNP NN,NN NN,6,t2,B-DATE,2000-03-29TEV,Wednesday evening,120 121,3 4,wednesday-NN evening-NN,wednesday-NN evening-NN
NYT20000329.0359,2,t3,251,1,May,may,may,NNP,NN,248,t3,B-DATE,2000-05,May,164,47,may-NN,may-NN
NYT20000329.0359,5,t4,192,1,Thursday morning,thursday morning,thursday morning,NNP NN,NN NN,176,t4,B-DATE,2000-03-30,Thursday morning,242 243,34 35,thursday-NN morning-NN,thursday-NN morning-NN
NYT20000330.0406,11,t1,58,1,Tuesday morning,tuesday morning,tuesday morning,NNP NN,NN NN,43,t1,B-DATE,2000-04-04,Tuesday morning,280 281,6 7,tuesday-NN morning-NN,tuesday-NN morning-NN
NYT20000330.0406,14,t3,108,1,Wednesday,wednesday,wednesday,NNP,NN,99,t3,B-DATE,2000-03-29,Wednesday,423,17,wednesday-NN,wednesday-NN
NYT20000330.0406,15,t4,59,1,Thursday,thursday,thursday,NNP,NN,51,t4,B-DATE,2000-03-30,Thursday,459,12,thursday-NN,thursday-NN
NYT20000330.0406,18,t5,50,1,current,current,current,JJ,JJ,43,t5,B-DATE,PRESENT_REF,current,536,8,current-JJ,current-JJ
NYT20000330.0406,18,t6,267,1,Thursday,thursday,thursday,NNP,NN,259,t6,B-DATE,2000-03-30,Thursday,574,46,thursday-NN,thursday-NN
NYT20000330.0406,43,t7,49,1,1984,1984,1984,CD,CD,45,t7,B-DATE,1984,1984,1078,12,1984-CD,1984-CD
NYT20000403.0463,0,t1,78,1,Monday,monday,monday,NNP,NN,72,t1,B-DATE,2000-04-03,Monday,13,13,monday-NN,monday-NN
NYT20000403.0463,0,t2,250,1,Tuesday,tuesday,tuesday,NNP,NN,243,t2,B-DATE,2000-04-04,Tuesday,46,46,tuesday-NN,tuesday-NN
NYT20000403.0463,3,t3,11,1,Monday,monday,monday,NNP,NN,5,t3,B-DATE,2000-04-03,Monday,95,2,monday-NN,monday-NN
NYT20000403.0463,4,t4,51,1,Tuesday,tuesday,tuesday,NNP,NN,44,t4,B-DATE,2000-04-04,Tuesday,148,11,tuesday-NN,tuesday-NN
NYT20000403.0463,6,t5,170,1,Monday,monday,monday,NNP,NN,164,t5,B-DATE,2000-04-03,Monday,234,35,monday-NN,monday-NN
NYT20000403.0463,9,t17,85,1,day-long,day-long,day-long,JJ,JJ,77,t17,B-DURATION,P1D,day-long,275,16,day-long-JJ,day-long-JJ
NYT20000403.0463,11,t6,40,1,tomorrow,tomorrow,tomorrow,NN,NN,32,t6,B-DATE,2000-04-04,tomorrow,323,10,tomorrow-NN,tomorrow-NN
NYT20000403.0463,15,t18,36,1,four-month,four-month,four-month,JJ,JJ,26,t18,B-DURATION,P4M,four-month,437,7,four-month-JJ,four-month-JJ
NYT20000403.0463,16,t7,80,1,Thanksgiving Day,thanksgiving day,thanksgiving day,NNP NNP,NN NN,64,t7,B-DATE,1999-11-25,Thanksgiving Day,463 464,13 14,thanksgiving-NN day-NN,thanksgiving-NN day-NN
NYT20000403.0463,19,t8,10,1,January,january,january,NNP,NN,3,t8,B-DATE,2000-01,January,498,2,january-NN,january-NN
NYT20000403.0463,20,t9,83,1,March,march,march,NNP,NN,78,t9,B-DATE,2000-03,March,540,15,march-NN,march-NN
NYT20000403.0463,23,t10,9,1,last week,last week,last week,JJ NN,JJ NN,0,t10,B-DATE,2000-W13,Last week,586 587,1 2,last-JJ week-NN,last-JJ week-NN
NYT20000403.0463,25,t11,57,1,two day,two day,two days,CD NNS,CD NN,49,t11,B-DURATION,P2D,two days,645 646,9 10,two-CD days-NN,two-CD day-NN
NYT20000403.0463,25,t20,130,1,9 a.m. est Tuesday,9 a.m. est tuesday,9 a.m. est tuesday,CD NN NN NNP,CD NN NN NN,112,t20,B-DATE,2000-04-03T09:00,9 a.m. EST Tuesday,656 657 658 659,20 21 22 23,9-CD a.m.-NN est-NN tuesday-NN,9-CD a.m.-NN est-NN tuesday-NN
NYT20000403.0463,26,t13,92,1,last Wednesday,last wednesday,last wednesday,JJ NNP,JJ NN,78,t13,B-DATE,2000-03-29,last Wednesday,674 675,14 15,last-JJ wednesday-NN,last-JJ wednesday-NN
NYT20000403.0463,28,t21,16,1,the weekend,the weekend,the weekend,DT NN,DT NN,5,t21,B-DURATION,P2D,the weekend,706 707,2 3,the-DT weekend-NN,the-DT weekend-NN
NYT20000403.0463,29,t15,13,1,Monday,monday,monday,NNP,NN,7,t15,B-DATE,2000-04-03,Monday,747,3,monday-NN,monday-NN
NYT20000406.0002,0,t1,61,1,"Thursday , April 6","thursday , april 6","thursday , april 6","NNP , NNP CD","NN , NN CD",43,t1,B-DATE,2000-04-06,"Thursday , April 6",10 11 12 13,10 11 12 13,"thursday-NN ,-, april-NN 6-CD","thursday-NN ,-, april-NN 6-CD"
NYT20000406.0002,0,t2,155,1,Thursday,thursday,thursday,NNP,NN,147,t2,B-DATE,2000-04-06,Thursday,30,30,thursday-NN,thursday-NN
