Doc Id,Sentence Id,Event Id,Aspect,End Offset,Event Class,Is Event,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Polarity,Pos,Start Offset,Tense,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
NYT20000406.0002,16,e49,NONE,144,B-OCCURRENCE,1,enforce,enforce,enforce,VB,NEG,VB,137,INFINITIVE,enforce,534,29,enforce-VB,enforce-VB
WSJ900813-0157,4,e11,NONE,107,B-OCCURRENCE,1,enforce,enforce,enforce,VB,POS,VB,100,INFINITIVE,enforce,174,17,enforce-VB,enforce-VB
APW20000115.0031,10,e101,NONE,17,B-OCCURRENCE,1,enforcement,enforcement,enforcement,NN,NEG,NN,6,NONE,enforcement,361,3,enforcement-NN,enforcement-NN
NYT19990312.0271,17,e88,NONE,80,B-OCCURRENCE,1,enforcement,enforcement,enforcement,NN,POS,NN,69,NONE,enforcement,635,13,enforcement-NN,enforcement-NN
WSJ900813-0157,6,e27,NONE,114,B-OCCURRENCE,1,enforcement,enforcement,enforcement,NN,POS,NN,103,NONE,enforcement,262,18,enforcement-NN,enforcement-NN
NYT20000424.0319,3,e7,PROGRESSIVE,49,B-OCCURRENCE,1,enforce,enforce,enforcing,VBG,NEG,VB,40,PAST,enforcing,125,9,enforcing-VB,enforce-VB
wsj_1014,1,e12,NONE,105,B-OCCURRENCE,1,engage,engage,engage,VB,POS,VB,99,INFINITIVE,engage,50,18,engage-VB,engage-VB
AP900816-0139,32,e103,PERFECTIVE,56,B-OCCURRENCE,1,engage,engage,engaged,VBN,POS,VB,49,PRESENT,engaged,827,12,engaged-VB,engage-VB
APW20000128.0316,3,e16,NONE,63,B-OCCURRENCE,1,engage,engage,engaged,VBN,NEG,VB,56,PAST,engaged,132,11,engaged-VB,engage-VB
wsj_0791,5,e16,PERFECTIVE,61,B-OCCURRENCE,1,engage,engage,engaged,VBN,POS,VB,54,PRESENT,engaged,133,13,engaged-VB,engage-VB
WSJ910225-0066,22,e133,NONE,121,B-OCCURRENCE,1,engage,engage,engaged,VBN,POS,VB,114,NONE,engaged,692,21,engaged-VB,engage-VB
WSJ910225-0066,26,e151,PERFECTIVE,81,B-OCCURRENCE,1,engage,engage,engaged,VBN,NEG,VB,74,PRESENT,engaged,769,14,engaged-VB,engage-VB
wsj_0778,18,e144,NONE,52,B-I_ACTION,1,engage,engage,engaging,VBG,POS,VB,44,NONE,engaging,587,11,engaging-VB,engage-VB
APW19990312.0251,21,e55,NONE,58,B-I_ACTION,1,enhance,enhance,enhance,VBP,POS,VB,51,PRESENT,enhance,520,10,enhance-VB,enhance-VB
wsj_0376,10,e54,NONE,45,B-OCCURRENCE,1,enhance,enhance,enhance,VB,POS,VB,38,INFINITIVE,enhance,275,7,enhance-VB,enhance-VB
XIE19990313.0229,10,e39,NONE,67,B-I_ACTION,1,enhance,enhance,enhance,VBP,POS,VB,60,PRESENT,enhance,311,12,enhance-VB,enhance-VB
wsj_0292,6,e24,NONE,51,B-OCCURRENCE,1,enhance,enhance,enhanced,VBN,POS,VB,43,PAST,enhanced,150,6,enhanced-VB,enhance-VB
wsj_0973,13,e65,NONE,77,B-OCCURRENCE,1,enhance,enhance,enhanced,VBN,POS,VB,69,FUTURE,enhanced,335,13,enhanced-VB,enhance-VB
wsj_0810,24,e132,NONE,104,B-STATE,1,enjoy,enjoy,enjoy,VBP,POS,VB,99,PRESENT,enjoy,670,18,enjoy-VB,enjoy-VB
wsj_1003,14,e74,NONE,171,B-OCCURRENCE,1,enjoy,enjoy,enjoyed,VBD,POS,VB,164,PAST,enjoyed,426,31,enjoyed-VB,enjoy-VB
NYT19990312.0271,7,e32,NONE,15,B-OCCURRENCE,1,enlargement,enlargement,enlargement,NN,POS,NN,4,NONE,enlargement,284,2,enlargement-NN,enlargement-NN
APW19980301.0720,3,e27,NONE,203,B-OCCURRENCE,1,ensure,ensure,ensure,VB,POS,VB,197,INFINITIVE,ensure,139,33,ensure-VB,ensure-VB
APW19980501.0480,6,e55,NONE,127,B-OCCURRENCE,1,ensure,ensure,ensure,VB,NEG,VB,121,NONE,ensure,232,20,ensure-VB,ensure-VB
APW20000107.0088,0,e5,NONE,234,B-OCCURRENCE,1,ensure,ensure,ensure,VB,NEG,VB,228,INFINITIVE,ensure,37,37,ensure-VB,ensure-VB
APW20000107.0318,14,e27,NONE,106,B-OCCURRENCE,1,ensure,ensure,ensure,VB,NEG,VB,100,INFINITIVE,ensure,299,21,ensure-VB,ensure-VB
APW20000115.0209,0,e5,NONE,234,B-OCCURRENCE,1,ensure,ensure,ensure,VB,NEG,VB,228,INFINITIVE,ensure,37,37,ensure-VB,ensure-VB
NYT20000424.0319,3,e9,NONE,112,B-OCCURRENCE,1,ensure,ensure,ensure,VB,NEG,VB,106,INFINITIVE,ensure,138,22,ensure-VB,ensure-VB
wsj_0533,4,e18,NONE,39,B-I_ACTION,1,ensure,ensure,ensure,VB,POS,VB,33,NONE,ensure,105,6,ensure-VB,ensure-VB
WSJ900813-0157,8,e43,NONE,87,B-I_ACTION,1,ensure,ensure,ensure,VB,POS,VB,81,INFINITIVE,ensure,309,18,ensure-VB,ensure-VB
WSJ900813-0157,55,e374,NONE,46,B-OCCURRENCE,1,ensure,ensure,ensure,VB,POS,VB,40,INFINITIVE,ensure,1695,9,ensure-VB,ensure-VB
APW19980306.1001,7,e37,NONE,113,B-OCCURRENCE,1,enter,enter,enter,VB,NEG,VB,108,INFINITIVE,enter,200,19,enter-VB,enter-VB
APW19980227.0468,3,e10,NONE,73,B-ASPECTUAL,1,enter,enter,entered,VBD,POS,VB,66,PAST,entered,106,12,entered-VB,enter-VB
APW20000328.0257,5,e19,NONE,24,B-OCCURRENCE,1,enter,enter,entered,VBD,NEG,VB,17,PAST,entered,183,5,entered-VB,enter-VB
NYT19981025.0216,1,e5,NONE,75,B-OCCURRENCE,1,enter,enter,entered,VBD,POS,VB,68,PAST,entered,23,14,entered-VB,enter-VB
NYT20000424.0319,3,e8,NONE,70,B-OCCURRENCE,1,enter,enter,entered,VBD,NEG,VB,63,PAST,entered,130,14,entered-VB,enter-VB
wsj_0918,8,e42,NONE,191,B-ASPECTUAL,1,enter,enter,entered,VBD,POS,VB,184,PAST,entered,262,37,entered-VB,enter-VB
wsj_0027,3,e23,NONE,114,B-ASPECTUAL,1,enter,enter,enters,VBZ,POS,VB,108,PRESENT,enters,96,19,enters-VB,enter-VB
ea980120.1830.0071,11,e3001,O,61,B-STATE,1,enthusiastic,enthusiastic,enthusiastic,JJ,O,JJ,49,O,enthusiastic,231,11,enthusiastic-JJ,enthusiastic-JJ
WSJ900813-0157,21,e149,NONE,35,B-OCCURRENCE,1,entice,entice,entice,VB,POS,VB,29,INFINITIVE,entice,710,7,entice-VB,entice-VB
wsj_0798,2,e15,NONE,81,B-I_STATE,1,entitle,entitle,entitle,VB,POS,VB,74,FUTURE,entitle,68,12,entitle-VB,entitle-VB
wsj_1031,2,e10,NONE,54,B-I_STATE,1,entitle,entitle,entitle,VB,POS,VB,47,NONE,entitle,50,8,entitle-VB,entitle-VB
wsj_0073,2,e7,NONE,19,B-I_STATE,1,entitle,entitle,entitles,VBZ,POS,VB,11,PRESENT,entitles,54,3,entitles-VB,entitle-VB
WSJ910225-0066,11,e53,NONE,214,B-OCCURRENCE,1,entrench,entrench,entrenched,VBN,POS,VB,204,PRESENT,entrenched,269,33,entrenched-VB,entrench-VB
APW19990312.0251,1,e6,NONE,137,B-OCCURRENCE,1,entry,entry,entry,NN,POS,NN,132,NONE,entry,63,20,entry-NN,entry-NN
wsj_1014,4,e29,NONE,42,B-OCCURRENCE,1,entry,entry,entry,NN,POS,NN,37,NONE,entry,119,7,entry-NN,entry-NN
XIE19990313.0173,2,e15,NONE,85,B-OCCURRENCE,1,entry,entry,entry,NN,POS,NN,80,NONE,entry,99,14,entry-NN,entry-NN
XIE19990313.0173,3,e18,NONE,73,B-OCCURRENCE,1,entry,entry,entry,NN,POS,NN,68,NONE,entry,116,12,entry-NN,entry-NN
XIE19990313.0173,5,e25,NONE,125,B-OCCURRENCE,1,entry,entry,entry,NN,POS,NN,120,NONE,entry,180,21,entry-NN,entry-NN
XIE19990313.0229,6,e22,NONE,142,B-OCCURRENCE,1,entry,entry,entry,NN,POS,NN,137,NONE,entry,192,21,entry-NN,entry-NN
NYT20000414.0296,5,e69,NONE,100,B-OCCURRENCE,1,envelop,envelop,envelop,VBP,NEG,VB,93,PRESENT,envelop,130,16,envelop-VB,envelop-VB
VOA19980305.1800.2603,11,e90,NONE,38,B-STATE,1,equal,equal,equal,JJ,POS,JJ,33,PRESENT,equal,216,9,equal-JJ,equal-JJ
NYT19990312.0271,21,e116,NONE,180,B-STATE,1,era,era,era,NN,POS,NN,177,NONE,era,794,33,era-NN,era-NN
NYT20000406.0002,18,e93,NONE,95,B-OCCURRENCE,1,erase,erase,erase,VB,NEG,VB,90,INFINITIVE,erase,578,17,erase-VB,erase-VB
NYT19990312.0271,11,e54,NONE,54,B-OCCURRENCE,1,erase,erase,erasing,VBG,POS,VB,47,PRESPART,erasing,443,8,erasing-VB,erase-VB
wsj_0768,10,e54,NONE,24,B-OCCURRENCE,1,erode,erode,erode,VB,POS,VB,19,NONE,erode,282,4,erode-VB,erode-VB
WSJ910225-0066,71,e421,NONE,30,B-OCCURRENCE,1,erode,erode,eroded,VBN,POS,VB,24,PASTPART,eroded,2002,7,eroded-VB,erode-VB
wsj_0585,21,e117,NONE,60,B-OCCURRENCE,1,erode,erode,eroding,VBG,POS,VB,53,PRESPART,eroding,515,9,eroding-VB,erode-VB
wsj_0610,10,e204,NONE,39,B-OCCURRENCE,1,erosion,erosion,erosion,NN,POS,NN,32,NONE,erosion,199,7,erosion-NN,erosion-NN
wsj_1003,2,e185,NONE,209,B-OCCURRENCE,1,erosion,erosion,erosion,NN,POS,NN,202,NONE,erosion,106,35,erosion-NN,erosion-NN
NYT20000329.0359,0,e5,NONE,229,B-OCCURRENCE,1,erupt,erupt,erupt,VB,NEG,VB,224,PAST,erupt,38,38,erupt-VB,erupt-VB
WSJ900813-0157,58,e394,NONE,282,B-OCCURRENCE,1,erupt,erupt,erupted,VBD,POS,VB,275,PAST,erupted,1822,47,erupted-VB,erupt-VB
wsj_0584,18,e94,NONE,43,B-OCCURRENCE,1,escalate,escalate,escalate,VB,POS,VB,35,INFINITIVE,escalate,452,7,escalate-VB,escalate-VB
WSJ900813-0157,30,e214,NONE,131,B-OCCURRENCE,1,escape,escape,escape,VB,POS,VB,125,INFINITIVE,escape,970,23,escape-VB,escape-VB
NYT20000105.0325,18,e118,NONE,150,B-OCCURRENCE,1,escort,escort,escort,NN,NEG,NN,144,PRESENT,escort,610,33,escort-NN,escort-NN
NYT20000105.0325,20,e144,NONE,27,B-OCCURRENCE,1,escort,escort,escort,NN,NEG,NN,21,NONE,escort,664,5,escort-NN,escort-NN
APW19980911.0475,1,e4,NONE,30,B-OCCURRENCE,1,escort,escort,escorted,VBD,POS,VB,22,PAST,escorted,47,3,escorted-VB,escort-VB
APW19980219.0476,9,e48,NONE,56,B-I_ACTION,1,establish,establish,establish,VB,POS,VB,47,INFINITIVE,establish,280,11,establish-VB,establish-VB
APW19990122.0193,8,e37,NONE,90,B-I_ACTION,1,establish,establish,establish,VB,POS,VB,81,INFINITIVE,establish,277,17,establish-VB,establish-VB
APW19990122.0193,1,e7,NONE,79,B-OCCURRENCE,1,establish,establish,established,VBD,POS,VB,68,PAST,established,58,15,established-VB,establish-VB
wsj_0325,6,e24,NONE,174,B-I_ACTION,1,establish,establish,established,VBD,POS,VB,163,PAST,established,152,30,established-VB,establish-VB
wsj_0927,3,e12,PERFECTIVE,176,B-OCCURRENCE,1,establish,establish,established,VBN,POS,VB,165,PRESENT,established,123,29,established-VB,establish-VB
XIE19980808.0031,7,e13,NONE,30,B-OCCURRENCE,1,establish,establish,established,VBN,POS,VB,19,PAST,established,183,6,established-VB,establish-VB
wsj_0806,3,e15,NONE,134,B-OCCURRENCE,1,establish,establish,establishing,VBG,POS,VB,122,NONE,establishing,98,22,establishing-VB,establish-VB
wsj_0376,2,e16,NONE,17,B-OCCURRENCE,1,establishment,establishment,establishment,NN,POS,NN,4,NONE,establishment,67,2,establishment-NN,establishment-NN
wsj_0184,1,e9,NONE,45,B-I_ACTION,1,estimate,estimate,estimate,VB,NEG,VB,37,NONE,estimate,35,7,estimate-VB,estimate-VB
wsj_0558,5,e20,NONE,121,B-I_STATE,1,estimate,estimate,estimate,NN,NEG,NN,113,NONE,estimate,132,22,estimate-NN,estimate-NN
wsj_0568,32,e2709,NONE,76,B-I_STATE,1,estimate,estimate,estimate,NN,POS,NN,68,NONE,estimate,903,13,estimate-NN,estimate-NN
wsj_0584,12,e74,NONE,16,B-I_STATE,1,estimate,estimate,estimate,NN,POS,NN,8,PRESENT,estimate,323,2,estimate-NN,estimate-NN
APW20000115.0031,3,e12,NONE,27,B-OCCURRENCE,1,estimate,estimate,estimated,VBD,NEG,VB,18,PAST,estimated,135,3,estimated-VB,estimate-VB
wsj_0136,0,e17,NONE,48,B-REPORTING,1,estimate,estimate,estimated,VBD,POS,VB,39,PAST,estimated,9,9,estimated-VB,estimate-VB
wsj_0144,3,e45,NONE,19,B-I_ACTION,1,estimate,estimate,estimated,VBD,POS,VB,10,PAST,estimated,80,2,estimated-VB,estimate-VB
wsj_0165,2,e17,NONE,207,B-REPORTING,1,estimate,estimate,estimated,VBD,POS,VB,198,PAST,estimated,96,32,estimated-VB,estimate-VB
wsj_0184,9,e43,NONE,24,B-I_ACTION,1,estimate,estimate,estimated,VBD,POS,VB,15,PAST,estimated,220,3,estimated-VB,estimate-VB
wsj_0520,14,e65,NONE,12,B-I_ACTION,1,estimate,estimate,estimated,VBD,POS,VB,3,PAST,estimated,429,2,estimated-VB,estimate-VB
wsj_0584,2,e13,NONE,20,B-I_STATE,1,estimate,estimate,estimated,VBN,POS,VB,11,PASTPART,estimated,63,4,estimated-VB,estimate-VB
wsj_0584,11,e71,NONE,149,B-I_STATE,1,estimate,estimate,estimated,VBD,POS,VB,140,PAST,estimated,309,25,estimated-VB,estimate-VB
wsj_0586,22,e106,NONE,34,B-I_ACTION,1,estimate,estimate,estimated,VBN,POS,VB,25,PAST,estimated,567,4,estimated-VB,estimate-VB
wsj_1003,13,e64,PERFECTIVE,27,B-OCCURRENCE,1,estimate,estimate,estimated,VBN,POS,VB,18,PAST,estimated,363,4,estimated-VB,estimate-VB
ABC19980108.1830.0711,18,e37,NONE,13,B-REPORTING,1,estimate,estimate,estimates,VBZ,POS,VB,4,PRESENT,estimates,253,2,estimates-VB,estimate-VB
wsj_0584,41,e362,NONE,124,B-STATE,1,estimate,estimate,estimates,NNS,POS,NN,115,NONE,estimates,975,24,estimates-NN,estimate-NN
wsj_0585,6,e35,NONE,9,B-I_STATE,1,estimate,estimate,estimates,NNS,POS,NN,0,NONE,Estimates,163,1,estimates-NN,estimate-NN
wsj_0806,2,e8,NONE,21,B-I_STATE,1,estimate,estimate,estimates,VBZ,POS,VB,12,PRESENT,estimates,63,3,estimates-VB,estimate-VB
wsj_0918,4,e136,NONE,128,B-I_STATE,1,estimate,estimate,estimates,NNS,POS,NN,119,NONE,estimates,161,27,estimates-NN,estimate-NN
wsj_0981,8,e45,NONE,29,B-I_STATE,1,estimate,estimate,estimates,VBZ,POS,VB,20,PRESENT,estimates,301,5,estimates-VB,estimate-VB
PRI19980213.2000.0313,5,e45,NONE,57,B-OCCURRENCE,1,evacuation,evacuation,evacuation,NN,POS,NN,47,NONE,evacuation,91,10,evacuation-NN,evacuation-NN
APW19980219.0476,23,e110,NONE,23,B-OCCURRENCE,1,evade,evade,evading,VBG,POS,VB,16,PRESPART,evading,662,4,evading-VB,evade-VB
wsj_0570,2,e20,NONE,193,B-I_ACTION,1,evaluate,evaluate,evaluate,VB,POS,VB,185,INFINITIVE,evaluate,92,38,evaluate-VB,evaluate-VB
wsj_0344,0,e5,NONE,87,B-OCCURRENCE,1,evaluate,evaluate,evaluating,VBG,POS,VB,77,PRESPART,evaluating,15,15,evaluating-VB,evaluate-VB
wsj_1033,3,e10,PROGRESSIVE,80,B-OCCURRENCE,1,evaluate,evaluate,evaluating,VBG,POS,VB,70,PRESENT,evaluating,94,15,evaluating-VB,evaluate-VB
wsj_0344,3,e25,NONE,180,B-OCCURRENCE,1,evaluation,evaluation,evaluation,NN,POS,NN,170,NONE,evaluation,143,29,evaluation-NN,evaluation-NN
XIE19990313.0173,3,e19,NONE,96,B-OCCURRENCE,1,event,event,event,NN,POS,NN,91,NONE,event,121,17,event-NN,event-NN
APW20000128.0316,14,e104,NONE,14,B-OCCURRENCE,1,event,event,events,NNS,NEG,NN,8,NONE,events,486,2,events-NN,event-NN
APW20000128.0316,17,e111,NONE,75,B-OCCURRENCE,1,event,event,events,NNS,NEG,NN,69,NONE,events,561,11,events-NN,event-NN
VOA19980305.1800.2603,2,e67,NONE,14,B-OCCURRENCE,1,event,event,events,NNS,POS,NN,8,NONE,events,29,2,events-NN,event-NN
APW19990506.0155,11,e34,NONE,44,B-OCCURRENCE,1,evidence,evidence,evidence,NN,POS,NN,36,NONE,evidence,248,6,evidence-NN,evidence-NN
APW19990507.0207,11,e28,NONE,44,B-OCCURRENCE,1,evidence,evidence,evidence,NN,POS,NN,36,NONE,evidence,229,6,evidence-NN,evidence-NN
VOA19980331.1700.1533,10,e54,PERFECTIVE,188,B-OCCURRENCE,1,evolve,evolve,evolved,VBN,POS,VB,181,PRESENT,evolved,293,31,evolved-VB,evolve-VB
NYT20000224.0173,36,e91,NONE,108,B-OCCURRENCE,1,exacerbate,exacerbate,exacerbated,VBN,NEG,VB,97,PAST,exacerbated,954,18,exacerbated-VB,exacerbate-VB
wsj_0768,6,e24,PERFECTIVE,57,B-OCCURRENCE,1,exacerbate,exacerbate,exacerbated,VBN,POS,VB,46,PRESENT,exacerbated,185,8,exacerbated-VB,exacerbate-VB
wsj_0171,6,e21,PROGRESSIVE,42,B-OCCURRENCE,1,examine,examine,examined,VBN,POS,VB,34,PRESENT,examined,158,6,examined-VB,examine-VB
wsj_0583,6,e39,NONE,110,B-STATE,1,exceed,exceed,exceed,VBP,POS,VB,104,PRESENT,exceed,181,20,exceed-VB,exceed-VB
wsj_0938,18,e126,NONE,115,B-OCCURRENCE,1,exceed,exceed,exceed,VB,NEG,VB,109,NONE,exceed,605,20,exceed-VB,exceed-VB
CNN19980126.1600.1104,11,e204,NONE,23,B-STATE,1,excellent,excellent,excellent,JJ,POS,JJ,14,PRESENT,excellent,188,5,excellent-JJ,excellent-JJ
wsj_0165,1,e10,NONE,91,B-OCCURRENCE,1,exchange,exchange,exchange,VB,POS,VB,83,FUTURE,exchange,46,18,exchange-VB,exchange-VB
APW19990312.0251,0,e2,NONE,156,B-OCCURRENCE,1,exchange,exchange,exchanging,VBG,POS,VB,146,PRESPART,exchanging,27,27,exchanging-VB,exchange-VB
APW19990312.0251,2,e7,NONE,37,B-REPORTING,1,exclaim,exclaim,exclaimed,VBD,POS,VB,28,PAST,exclaimed,74,6,exclaimed-VB,exclaim-VB
XIE19990313.0229,7,e23,NONE,28,B-OCCURRENCE,1,exclaim,exclaim,exclaimed,VBD,POS,VB,19,PAST,exclaimed,203,5,exclaimed-VB,exclaim-VB
APW19990122.0193,2,e12,NONE,35,B-OCCURRENCE,1,exclude,exclude,exclude,VB,NEG,VB,28,PAST,exclude,101,7,exclude-VB,exclude-VB
NYT19981025.0188,15,e59,NONE,165,B-OCCURRENCE,1,exercise,exercise,exercise,VB,POS,VB,157,INFINITIVE,exercise,431,29,exercise-VB,exercise-VB
wsj_0073,4,e17,NONE,95,B-OCCURRENCE,1,exercise,exercise,exercise,VB,POS,VB,87,INFINITIVE,exercise,114,17,exercise-VB,exercise-VB
wsj_0584,7,e48,NONE,47,B-OCCURRENCE,1,exercise,exercise,exercise,VB,POS,VB,39,NONE,exercise,200,8,exercise-VB,exercise-VB
wsj_0073,4,e18,PERFECTIVE,129,B-OCCURRENCE,1,exercise,exercise,exercised,VBN,NEG,VB,120,PRESENT,exercised,120,23,exercised-VB,exercise-VB
wsj_0165,2,e14,NONE,58,B-OCCURRENCE,1,exercise,exercise,exercised,VBN,POS,VB,49,PRESENT,exercised,73,9,exercised-VB,exercise-VB
wsj_1042,4,e14,PERFECTIVE,29,B-OCCURRENCE,1,exercise,exercise,exercised,VBN,POS,VB,20,NONE,exercised,78,5,exercised-VB,exercise-VB
APW19980227.0494,15,e84,NONE,80,B-OCCURRENCE,1,exercise,exercise,exercises,NNS,POS,NN,71,NONE,exercises,396,12,exercises-NN,exercise-NN
NYT19980206.0460,32,e171,NONE,27,B-OCCURRENCE,1,exhaust,exhaust,exhaust,VB,POS,VB,20,FUTURE,exhaust,846,5,exhaust-VB,exhaust-VB
wsj_1003,17,e94,NONE,58,B-OCCURRENCE,1,exhibit,exhibit,exhibit,VB,POS,VB,51,FUTURE,exhibit,508,9,exhibit-VB,exhibit-VB
APW20000106.0064,3,e10,NONE,23,B-OCCURRENCE,1,exhort,exhort,exhorted,VBD,NEG,VB,15,PAST,exhorted,94,3,exhorted-VB,exhort-VB
APW20000107.0088,11,e28,NONE,83,B-OCCURRENCE,1,exhort,exhort,exhorted,VBD,NEG,VB,75,PAST,exhorted,276,15,exhorted-VB,exhort-VB
APW20000115.0209,11,e28,NONE,83,B-OCCURRENCE,1,exhort,exhort,exhorted,VBD,NEG,VB,75,PAST,exhorted,276,15,exhorted-VB,exhort-VB
APW20000210.0328,34,e92,NONE,26,B-OCCURRENCE,1,exist,exist,exists,VBZ,NEG,VB,20,PRESENT,exists,897,5,exists-VB,exist-VB
WSJ910225-0066,49,e290,NONE,95,B-OCCURRENCE,1,exit,exit,exit,VB,POS,VB,91,INFINITIVE,exit,1378,16,exit-VB,exit-VB
NYT19981025.0216,1,e7,NONE,154,B-OCCURRENCE,1,exit,exit,exited,VBD,POS,VB,148,PAST,exited,37,28,exited-VB,exit-VB
APW19980227.0489,4,e20,NONE,38,B-OCCURRENCE,1,exodus,exodus,exodus,NN,POS,NN,32,NONE,exodus,110,8,exodus-NN,exodus-NN
wsj_0187,5,e46,NONE,115,B-OCCURRENCE,1,exodus,exodus,exodus,NN,POS,NN,109,NONE,exodus,137,19,exodus-NN,exodus-NN
APW19980306.1001,19,e94,NONE,110,B-OCCURRENCE,1,expand,expand,expand,VB,POS,VB,104,INFINITIVE,expand,548,23,expand-VB,expand-VB
APW19980501.0480,8,e144,NONE,116,B-OCCURRENCE,1,expand,expand,expand,VB,POS,VB,110,INFINITIVE,expand,289,20,expand-VB,expand-VB
wsj_0557,16,e67,NONE,59,B-I_ACTION,1,expand,expand,expand,VB,POS,VB,53,INFINITIVE,expand,473,11,expand-VB,expand-VB
wsj_0575,29,e155,NONE,37,B-OCCURRENCE,1,expand,expand,expand,VB,POS,VB,31,INFINITIVE,expand,733,7,expand-VB,expand-VB
wsj_0583,26,e141,NONE,38,B-OCCURRENCE,1,expand,expand,expand,VB,POS,VB,32,FUTURE,expand,754,7,expand-VB,expand-VB
wsj_0768,36,e157,NONE,59,B-I_ACTION,1,expand,expand,expand,VBP,POS,VB,53,PRESENT,expand,912,11,expand-VB,expand-VB
APW19990312.0251,12,e33,PERFECTIVE,33,B-OCCURRENCE,1,expand,expand,expanded,VBN,POS,VB,25,PRESENT,expanded,286,7,expanded-VB,expand-VB
NYT19990312.0271,38,e170,PERFECTIVE,25,B-OCCURRENCE,1,expand,expand,expanded,VBN,POS,VB,17,PRESENT,expanded,1190,4,expanded-VB,expand-VB
APW19980227.0494,13,e72,NONE,78,B-OCCURRENCE,1,expansion,expansion,expansion,NN,POS,NN,69,NONE,expansion,335,11,expansion-NN,expansion-NN
APW19990312.0251,10,e27,NONE,42,B-OCCURRENCE,1,expansion,expansion,expansion,NN,POS,NN,33,NONE,expansion,228,7,expansion-NN,expansion-NN
NYT19990312.0271,40,e174,NONE,52,B-OCCURRENCE,1,expansion,expansion,expansion,NN,POS,NN,43,NONE,expansion,1230,7,expansion-NN,expansion-NN
NYT19990312.0271,47,e204,NONE,96,B-OCCURRENCE,1,expansion,expansion,expansion,NN,POS,NN,87,NONE,expansion,1448,16,expansion-NN,expansion-NN
VOA19980303.1600.2745,0,e1,NONE,19,B-OCCURRENCE,1,expansion,expansion,expansion,NN,POS,NN,10,NONE,expansion,3,3,expansion-NN,expansion-NN
wsj_0027,3,e20,NONE,22,B-OCCURRENCE,1,expansion,expansion,expansion,NN,POS,NN,13,NONE,expansion,80,3,expansion-NN,expansion-NN
CNN19980213.2130.0155,2,e10,NONE,172,B-I_STATE,1,expect,expect,expect,VB,POS,VB,166,NONE,expect,53,29,expect-VB,expect-VB
NYT19980907.0112,15,e49,NONE,15,B-I_STATE,1,expect,expect,expect,VB,POS,VB,9,PRESENT,expect,459,4,expect-VB,expect-VB
NYT19980907.0112,25,e70,NONE,220,B-I_STATE,1,expect,expect,expect,VB,NEG,VB,214,PAST,expect,783,40,expect-VB,expect-VB
NYT20000329.0359,0,e2,NONE,113,B-I_STATE,1,expect,expect,expect,VB,NEG,VB,107,PRESENT,expect,17,17,expect-VB,expect-VB
wsj_0027,9,e42,NONE,11,B-I_STATE,1,expect,expect,expect,VBP,POS,VB,5,PRESENT,expect,216,2,expect-VB,expect-VB
wsj_0313,1,e10,NONE,99,B-I_STATE,1,expect,expect,expect,VB,NEG,VB,93,PRESENT,expect,48,17,expect-VB,expect-VB
wsj_0505,4,e20,NONE,21,B-I_STATE,1,expect,expect,expect,VBP,POS,VB,15,PRESENT,expect,87,4,expect-VB,expect-VB
wsj_0575,10,e60,NONE,209,B-I_STATE,1,expect,expect,expect,VBP,POS,VB,203,PRESENT,expect,272,37,expect-VB,expect-VB
wsj_0583,10,e56,NONE,22,B-I_STATE,1,expect,expect,expect,VBP,NEG,VB,16,PRESENT,expect,288,4,expect-VB,expect-VB
wsj_0584,18,e92,NONE,25,B-I_STATE,1,expect,expect,expect,VBP,POS,VB,19,PRESENT,expect,449,4,expect-VB,expect-VB
wsj_0584,28,e154,NONE,17,B-I_STATE,1,expect,expect,expect,VB,NEG,VB,11,PAST,expect,715,4,expect-VB,expect-VB
wsj_0778,11,e101,NONE,120,B-I_STATE,1,expect,expect,expect,VB,POS,VB,114,NONE,expect,400,22,expect-VB,expect-VB
wsj_0810,10,e62,NONE,66,B-I_STATE,1,expect,expect,expect,VB,POS,VB,60,NONE,expect,308,13,expect-VB,expect-VB
wsj_0973,3,e17,NONE,71,B-I_STATE,1,expect,expect,expect,VB,NEG,VB,65,PAST,expect,100,13,expect-VB,expect-VB
wsj_0973,14,e75,NONE,132,B-I_STATE,1,expect,expect,expect,VBP,POS,VB,126,PRESENT,expect,374,25,expect-VB,expect-VB
wsj_1003,2,e16,NONE,27,B-I_STATE,1,expect,expect,expect,VBP,POS,VB,21,PRESENT,expect,75,4,expect-VB,expect-VB
wsj_0610,20,e223,NONE,139,B-I_STATE,1,expectation,expectation,expectations,NNS,POS,NN,127,NONE,expectations,476,25,expectations-NN,expectation-NN
AP900815-0044,17,e117,NONE,84,B-OCCURRENCE,1,expect,expect,expected,VBN,POS,VB,76,PRESENT,expected,494,14,expected-VB,expect-VB
AP900815-0044,55,e284,NONE,40,B-I_STATE,1,expect,expect,expected,VBN,POS,VB,32,PRESENT,expected,1365,7,expected-VB,expect-VB
AP900816-0139,30,e95,NONE,17,B-I_STATE,1,expect,expect,expected,VBN,POS,VB,9,PAST,expected,778,3,expected-VB,expect-VB
APW19980306.1001,20,e98,NONE,35,B-I_STATE,1,expect,expect,expected,VBN,NEG,VB,27,PRESENT,expected,559,5,expected-VB,expect-VB
